,example_input,example_output,all-generated-output
139,"#input
r
t
r
y
e
u
#output
",r t r y e u,r t r y e u@
140,"#input
r
z
q
a
s
p
#output
",r z q a s p,r z q a s p@
141,"#input
p
u
x
t
d
k
#output
",p u x t d k,p u x t d k@
142,"#input
z
o
d
i
r
j
#output
",z o d i r j,z o d i r j@
143,"#input
p
t
z
d
d
o
#output
",p t z d d o,p t z d d o@
144,"#input
u
q
q
c
o
l
#output
",u q q c o l,u q q c o l@
145,"#input
x
t
r
w
v
k
#output
",x t r w v k,x t r w v k@
146,"#input
r
c
f
e
l
r
#output
",r c f e l r,r c f e l r@
147,"#input
t
x
e
w
v
f
#output
",t x e w v f,t x e w v f@
148,"#input
n
p
b
c
a
m
#output
",n p b c a m,n p b c a m@
149,"#input
b
e
x
o
u
c
#output
",b e x o u c,b e x o u c@
150,"#input
r
c
y
l
v
w
#output
",r c y l v w,r c y l v w@
151,"#input
x
p
j
l
m
z
#output
",x p j l m z,x p j l m z@
152,"#input
f
q
o
f
h
f
#output
",f q o f h f,f q o f h f@
153,"#input
x
a
e
s
i
z
#output
",x a e s i z,x a e s i z@
154,"#input
f
t
r
y
b
t
#output
",f t r y b t,f t r y b t@
155,"#input
y
c
d
y
x
i
#output
",y c d y x i,y c d y x i@
156,"#input
w
l
u
g
x
c
#output
",w l u g x c,w l u g x c@
157,"#input
o
o
i
c
p
u
#output
",o o i c p u,o o i c p u@
158,"#input
s
j
e
a
b
f
#output
",s j e a b f,s j e a b f@
159,"#input
o
d
i
b
n
c
#output
",o d i b n c,o d i b n c@
160,"#input
v
o
k
d
u
d
#output
",v o k d u d,v o k d u d@
161,"#input
p
e
t
p
a
j
#output
",p e t p a j,p e t p a j@
162,"#input
n
o
h
q
b
h
#output
",n o h q b h,n o h q b h@
163,"#input
z
a
e
x
n
s
#output
",z a e x n s,z a e x n s@
164,"#input
e
p
m
i
w
l
#output
",e p m i w l,e p m i w l@
165,"#input
h
y
v
b
p
j
#output
",h y v b p j,h y v b p j@
166,"#input
h
n
a
w
e
i
#output
",h n a w e i,h n a w e i@
167,"#input
a
h
m
r
u
t
#output
",a h m r u t,a h m r u t@
168,"#input
o
f
f
i
e
n
#output
",o f f i e n,o f f i e n@
169,"#input
w
c
p
u
g
h
#output
",w c p u g h,w c p u g h@
170,"#input
r
s
r
t
v
w
#output
",r s r t v w,r s r t v w@
171,"#input
m
x
r
x
p
p
#output
",m x r x p p,m x r x p p@
172,"#input
v
s
b
w
d
z
#output
",v s b w d z,v s b w d z@
173,"#input
z
a
g
y
e
k
#output
",z a g y e k,z a g y e k@
174,"#input
j
s
z
a
r
f
#output
",j s z a r f,j s z a r f@
175,"#input
p
y
w
x
f
j
#output
",p y w x f j,p y w x f j@
176,"#input
z
v
c
s
b
x
#output
",z v c s b x,z v c s b x@
177,"#input
b
c
s
d
b
o
#output
",b c s d b o,b c s d b o@
178,"#input
s
g
p
c
i
g
#output
",s g p c i g,s g p c i g@
179,"#input
u
b
q
d
m
p
#output
",u b q d m p,u b q d m p@
180,"#input
h
a
y
p
u
y
#output
",h a y p u y,h a y p u y@
181,"#input
n
e
e
d
k
p
#output
",n e e d k p,n e e d k p@
182,"#input
p
s
c
x
d
z
#output
",p s c x d z,p s c x d z@
183,"#input
r
e
e
w
m
d
#output
",r e e w m d,r e e w m d@
184,"#input
b
y
f
y
v
o
#output
",b y f y v o,b y f y v o@
185,"#input
h
j
n
q
k
b
#output
",h j n q k b,h j n q k b@
186,"#input
p
h
r
i
l
w
#output
",p h r i l w,p h r i l w@
187,"#input
f
c
b
y
i
o
#output
",f c b y i o,f c b y i o@
188,"#input
q
s
p
m
z
l
#output
",q s p m z l,q s p m z l@
189,"#input
s
t
q
b
d
d
#output
",s t q b d d,s t q b d d@
190,"#input
h
t
b
g
x
s
#output
",h t b g x s,h t b g x s@
191,"#input
y
y
g
g
z
e
#output
",y y g g z e,y y g g z e@
192,"#input
c
a
r
b
c
q
#output
",c a r b c q,c a r b c q@
193,"#input
z
p
o
i
e
c
#output
",z p o i e c,z p o i e c@
194,"#input
l
z
k
h
f
u
#output
",l z k h f u,l z k h f u@
195,"#input
d
m
g
d
l
b
#output
",d m g d l b,d m g d l b@
196,"#input
i
o
l
t
w
r
#output
",i o l t w r,i o l t w r@
197,"#input
q
r
k
b
i
q
#output
",q r k b i q,q r k b i q@
198,"#input
f
f
k
i
r
e
#output
",f f k i r e,f f k i r e@
199,"#input
o
r
d
j
j
v
#output
",o r d j j v,o r d j j v@
200,"#input
h
s
t
o
y
c
#output
",h s t o y c,h s t o y c@
201,"#input
t
v
e
o
x
e
#output
",t v e o x e,t v e o x e@
202,"#input
f
z
a
j
l
g
#output
",f z a j l g,f z a j l g@
203,"#input
e
a
m
t
f
l
#output
",e a m t f l,e a m t f l@
204,"#input
j
h
z
n
u
x
#output
",j h z n u x,j h z n u x@
205,"#input
w
u
n
u
q
j
#output
",w u n u q j,w u n u q j@
206,"#input
y
f
v
y
i
n
#output
",y f v y i n,y f v y i n@
207,"#input
p
x
m
p
v
w
#output
",p x m p v w,p x m p v w@
208,"#input
w
n
u
m
z
p
#output
",w n u m z p,w n u m z p@
209,"#input
o
e
z
x
p
u
#output
",o e z x p u,o e z x p u@
210,"#input
n
e
z
m
p
s
#output
",n e z m p s,n e z m p s@
211,"#input
z
q
e
y
r
u
#output
",z q e y r u,z q e y r u@
212,"#input
u
b
l
t
k
b
#output
",u b l t k b,u b l t k b@
213,"#input
f
w
z
i
n
e
#output
",f w z i n e,f w z i n e@
214,"#input
c
v
q
n
u
c
#output
",c v q n u c,c v q n u c@
215,"#input
v
v
q
w
l
j
#output
",v v q w l j,v v q w l j@
216,"#input
x
z
n
k
g
g
#output
",x z n k g g,x z n k g g@
217,"#input
n
t
i
s
j
w
#output
",n t i s j w,n t i s j w@
218,"#input
t
c
o
b
e
i
#output
",t c o b e i,t c o b e i@
219,"#input
d
l
m
h
p
r
#output
",d l m h p r,d l m h p r@
220,"#input
z
x
x
e
g
p
#output
",z x x e g p,z x x e g p@
221,"#input
e
m
n
b
f
x
#output
",e m n b f x,e m n b f x@
222,"#input
c
x
b
d
r
u
#output
",c x b d r u,c x b d r u@
223,"#input
a
a
z
t
g
o
#output
",a a z t g o,a a z t g o@
224,"#input
y
p
g
j
k
j
#output
",y p g j k j,y p g j k j@
225,"#input
t
h
z
g
b
q
#output
",t h z g b q,t h z g b q@
226,"#input
n
l
e
i
i
g
#output
",n l e i i g,n l e i i g@
227,"#input
r
f
t
q
k
h
#output
",r f t q k h,r f t q k h@
228,"#input
x
d
b
r
n
q
#output
",x d b r n q,x d b r n q@
229,"#input
u
e
z
n
a
r
#output
",u e z n a r,u e z n a r@
230,"#input
p
b
h
l
z
w
#output
",p b h l z w,p b h l z w@
231,"#input
u
f
s
r
h
u
#output
",u f s r h u,u f s r h u@
232,"#input
e
i
i
q
h
g
#output
",e i i q h g,e i i q h g@
233,"#input
n
u
a
b
m
a
#output
",n u a b m a,n u a b m a@
234,"#input
m
d
d
u
p
c
#output
",m d d u p c,m d d u p c@
235,"#input
a
p
c
z
a
p
#output
",a p c z a p,a p c z a p@
236,"#input
o
i
f
o
p
q
#output
",o i f o p q,o i f o p q@
237,"#input
v
y
y
t
i
q
#output
",v y y t i q,v y y t i q@
238,"#input
l
p
r
n
a
r
#output
",l p r n a r,l p r n a r@
239,"#input
l
y
p
b
i
u
#output
",l y p b i u,l y p b i u@
240,"#input
g
v
l
w
f
j
#output
",g v l w f j,g v l w f j@
241,"#input
g
y
v
r
i
f
#output
",g y v r i f,g y v r i f@
242,"#input
n
m
k
a
p
q
#output
",n m k a p q,n m k a p q@
243,"#input
j
a
d
h
m
d
#output
",j a d h m d,j a d h m d@
244,"#input
w
g
z
f
e
z
#output
",w g z f e z,w g z f e z@
245,"#input
b
u
b
u
j
f
#output
",b u b u j f,b u b u j f@
246,"#input
v
c
k
n
m
f
#output
",v c k n m f,v c k n m f@
247,"#input
f
j
h
u
j
i
#output
",f j h u j i,f j h u j i@
248,"#input
j
o
x
c
w
r
#output
",j o x c w r,j o x c w r@
249,"#input
d
e
p
b
s
p
#output
",d e p b s p,d e p b s p@
250,"#input
w
q
m
l
t
y
#output
",w q m l t y,w q m l t y@
251,"#input
f
t
x
h
b
r
#output
",f t x h b r,f t x h b r@
252,"#input
q
y
e
l
s
j
#output
",q y e l s j,q y e l s j@
253,"#input
h
n
j
w
s
u
#output
",h n j w s u,h n j w s u@
254,"#input
j
k
x
q
s
p
#output
",j k x q s p,j k x q s p@
255,"#input
q
o
t
a
p
j
#output
",q o t a p j,q o t a p j@
256,"#input
p
h
f
l
a
u
#output
",p h f l a u,p h f l a u@
257,"#input
s
t
b
g
u
q
#output
",s t b g u q,s t b g u q@
258,"#input
q
h
z
l
m
g
#output
",q h z l m g,q h z l m g@
259,"#input
s
d
p
h
w
g
#output
",s d p h w g,s d p h w g@
260,"#input
w
y
r
u
i
c
#output
",w y r u i c,w y r u i c@
