,example_input,example_output,all-generated-output
42,"#input
dgr
jxoz
vaph
yneca
pbivd
#output
","d g r 
 j x o z 
 v a p h 
 y n e c a 
 p b i v d","d g r 
 j x o z 
 v a p h 
 y n e c a 
 p b i v d@"
43,"#input
wwutm
uats
isj
ywvww
dbel
#output
","w w u t m 
 u a t s 
 i s j 
 y w v w w 
 d b e l","w w u t m 
 u a t s 
 i s j 
 y w v w w 
 d b e l@"
44,"#input
jwudh
fhub
kmg
yhvty
cnws
#output
","j w u d h 
 f h u b 
 k m g 
 y h v t y 
 c n w s","j w u d h 
 f h u b 
 k m g 
 y h v t y 
 c n w s@"
45,"#input
ilvy
bowov
poieq
ld
cxvup
#output
","i l v y 
 b o w o v 
 p o i e q 
 l d 
 c x v u p","i l v y 
 b o w o v 
 p o i e q 
 l d 
 c x v u p@"
46,"#input
lyyb
ojeg
hqge
yyla
sbkpw
#output
","l y y b 
 o j e g 
 h q g e 
 y y l a 
 s b k p w","l y y b 
 o j e g 
 h q g e 
 y y l a 
 s b k p w@"
47,"#input
kjgp
cn
bfamw
locuy
xdbbb
#output
","k j g p 
 c n 
 b f a m w 
 l o c u y 
 x d b b b","k j g p 
 c n 
 b f a m w 
 l o c u y 
 x d b b b@"
48,"#input
zsxj
wogf
ywyck
hckox
hbh
#output
","z s x j 
 w o g f 
 y w y c k 
 h c k o x 
 h b h","z s x j 
 w o g f 
 y w y c k 
 h c k o x 
 h b h@"
49,"#input
oycav
afgw
mtgz
nfpht
umd
#output
","o y c a v 
 a f g w 
 m t g z 
 n f p h t 
 u m d","o y c a v 
 a f g w 
 m t g z 
 n f p h t 
 u m d@"
50,"#input
qpdh
miu
uheuk
crlx
yakgt
#output
","q p d h 
 m i u 
 u h e u k 
 c r l x 
 y a k g t","q p d h 
 m i u 
 u h e u k 
 c r l x 
 y a k g t@"
51,"#input
zhc
ryess
leef
tvlb
udhen
#output
","z h c 
 r y e s s 
 l e e f 
 t v l b 
 u d h e n","z h c 
 r y e s s 
 l e e f 
 t v l b 
 u d h e n@"
52,"#input
dxks
dkjh
tgler
uissc
jfn
#output
","d x k s 
 d k j h 
 t g l e r 
 u i s s c 
 j f n","d x k s 
 d k j h 
 t g l e r 
 u i s s c 
 j f n@"
53,"#input
toboo
or
ohnwv
aicbu
kbsy
#output
","t o b o o 
 o r 
 o h n w v 
 a i c b u 
 k b s y","t o b o o 
 o r 
 o h n w v 
 a i c b u 
 k b s y@"
54,"#input
huwnf
hok
kicw
jbvei
ypoj
#output
","h u w n f 
 h o k 
 k i c w 
 j b v e i 
 y p o j","h u w n f 
 h o k 
 k i c w 
 j b v e i 
 y p o j@"
55,"#input
jwc
vhoc
ronf
gaydq
gdini
#output
","j w c 
 v h o c 
 r o n f 
 g a y d q 
 g d i n i","j w c 
 v h o c 
 r o n f 
 g a y d q 
 g d i n i@"
56,"#input
zvo
axu
onvce
wuvzp
shsxr
#output
","z v o 
 a x u 
 o n v c e 
 w u v z p 
 s h s x r","z v o 
 a x u 
 o n v c e 
 w u v z p 
 s h s x r@"
57,"#input
qcrsi
wauhh
aqz
wda
ovlnx
#output
","q c r s i 
 w a u h h 
 a q z 
 w d a 
 o v l n x","q c r s i 
 w a u h h 
 a q z 
 w d a 
 o v l n x@"
58,"#input
qhwzy
nfrds
z
jvxyb
nbuvr
#output
","q h w z y 
 n f r d s 
 z 
 j v x y b 
 n b u v r","q h w z y 
 n f r d s 
 z 
 j v x y b 
 n b u v r@"
59,"#input
wisg
bomap
yyj
vddsk
bvtp
#output
","w i s g 
 b o m a p 
 y y j 
 v d d s k 
 b v t p","w i s g 
 b o m a p 
 y y j 
 v d d s k 
 b v t p@"
60,"#input
blj
mdbui
aifn
uzbci
ujpc
#output
","b l j 
 m d b u i 
 a i f n 
 u z b c i 
 u j p c","b l j 
 m d b u i 
 a i f n 
 u z b c i 
 u j p c@"
61,"#input
tsed
xoszr
crg
ohfou
ywis
#output
","t s e d 
 x o s z r 
 c r g 
 o h f o u 
 y w i s","t s e d 
 x o s z r 
 c r g 
 o h f o u 
 y w i s@"
62,"#input
ger
cpncx
eokrr
hwl
ugweo
#output
","g e r 
 c p n c x 
 e o k r r 
 h w l 
 u g w e o","g e r 
 c p n c x 
 e o k r r 
 h w l 
 u g w e o@"
63,"#input
ed
woal
stelu
zngqe
mngmk
#output
","e d 
 w o a l 
 s t e l u 
 z n g q e 
 m n g m k","e d 
 w o a l 
 s t e l u 
 z n g q e 
 m n g m k@"
64,"#input
qf
yzdrf
bdlf
hsvdf
aefst
#output
","q f 
 y z d r f 
 b d l f 
 h s v d f 
 a e f s t","q f 
 y z d r f 
 b d l f 
 h s v d f 
 a e f s t@"
65,"#input
grdwx
drtlx
dzwlt
i
ijnbp
#output
","g r d w x 
 d r t l x 
 d z w l t 
 i 
 i j n b p","g r d w x 
 d r t l x 
 d z w l t 
 i 
 i j n b p@"
66,"#input
mgnp
zhn
oqop
udqpz
sxswp
#output
","m g n p 
 z h n 
 o q o p 
 u d q p z 
 s x s w p","m g n p 
 z h n 
 o q o p 
 u d q p z 
 s x s w p@"
67,"#input
weych
rtndm
cohnz
animr
a
#output
","w e y c h 
 r t n d m 
 c o h n z 
 a n i m r 
 a","w e y c h 
 r t n d m 
 c o h n z 
 a n i m r 
 a@"
68,"#input
w
yapmy
axpvq
jdyaz
wphvi
#output
","w 
 y a p m y 
 a x p v q 
 j d y a z 
 w p h v i","w 
 y a p m y 
 a x p v q 
 j d y a z 
 w p h v i@"
69,"#input
ahrht
db
xylhr
hkkk
ehzdo
#output
","a h r h t 
 d b 
 x y l h r 
 h k k k 
 e h z d o","a h r h t 
 d b 
 x y l h r 
 h k k k 
 e h z d o@"
70,"#input
jqla
qwdjo
dpwe
ozn
ptutz
#output
","j q l a 
 q w d j o 
 d p w e 
 o z n 
 p t u t z","j q l a 
 q w d j o 
 d p w e 
 o z n 
 p t u t z@"
71,"#input
llmz
vnhjn
mattw
zisy
faf
#output
","l l m z 
 v n h j n 
 m a t t w 
 z i s y 
 f a f","l l m z 
 v n h j n 
 m a t t w 
 z i s y 
 f a f@"
72,"#input
gydsu
dlup
wqwd
oxpd
vvgn
#output
","g y d s u 
 d l u p 
 w q w d 
 o x p d 
 v v g n","g y d s u 
 d l u p 
 w q w d 
 o x p d 
 v v g n@"
73,"#input
bae
abnd
wbop
rqwdq
rwzyi
#output
","b a e 
 a b n d 
 w b o p 
 r q w d q 
 r w z y i","b a e 
 a b n d 
 w b o p 
 r q w d q 
 r w z y i@"
74,"#input
ek
semz
bfnaa
mrojk
zmddo
#output
","e k 
 s e m z 
 b f n a a 
 m r o j k 
 z m d d o","e k 
 s e m z 
 b f n a a 
 m r o j k 
 z m d d o@"
75,"#input
xyqf
dao
lcinr
tzmz
xjess
#output
","x y q f 
 d a o 
 l c i n r 
 t z m z 
 x j e s s","x y q f 
 d a o 
 l c i n r 
 t z m z 
 x j e s s@"
76,"#input
j
ltiwm
odvhj
optxo
fdkmx
#output
","j 
 l t i w m 
 o d v h j 
 o p t x o 
 f d k m x","j 
 l t i w m 
 o d v h j 
 o p t x o 
 f d k m x@"
77,"#input
yqyby
liwh
mjipa
bupi
krl
#output
","y q y b y 
 l i w h 
 m j i p a 
 b u p i 
 k r l","y q y b y 
 l i w h 
 m j i p a 
 b u p i 
 k r l@"
78,"#input
ufowc
pgfoh
amiwx
z
qlyia
#output
","u f o w c 
 p g f o h 
 a m i w x 
 z 
 q l y i a","u f o w c 
 p g f o h 
 a m i w x 
 z 
 q l y i a@"
79,"#input
bpnds
qcem
xdtpm
qg
tiqpv
#output
","b p n d s 
 q c e m 
 x d t p m 
 q g 
 t i q p v","b p n d s 
 q c e m 
 x d t p m 
 q g 
 t i q p v@"
80,"#input
zkrif
cwkfn
tvzw
sxl
kkjg
#output
","z k r i f 
 c w k f n 
 t v z w 
 s x l 
 k k j g","z k r i f 
 c w k f n 
 t v z w 
 s x l 
 k k j g@"
81,"#input
erqff
npq
dlnn
gaqo
bksof
#output
","e r q f f 
 n p q 
 d l n n 
 g a q o 
 b k s o f","e r q f f 
 n p q 
 d l n n 
 g a q o 
 b k s o f@"
82,"#input
rhzeh
wknw
dal
smee
btfqa
#output
","r h z e h 
 w k n w 
 d a l 
 s m e e 
 b t f q a","r h z e h 
 w k n w 
 d a l 
 s m e e 
 b t f q a@"
83,"#input
gsckt
zgwyq
inqtm
gpol
wp
#output
","g s c k t 
 z g w y q 
 i n q t m 
 g p o l 
 w p","g s c k t 
 z g w y q 
 i n q t m 
 g p o l 
 w p@"
84,"#input
meojt
gvdr
lqng
waayt
thd
#output
","m e o j t 
 g v d r 
 l q n g 
 w a a y t 
 t h d","m e o j t 
 g v d r 
 l q n g 
 w a a y t 
 t h d@"
85,"#input
ugsqg
fmxy
tlmea
eg
lkphk
#output
","u g s q g 
 f m x y 
 t l m e a 
 e g 
 l k p h k","u g s q g 
 f m x y 
 t l m e a 
 e g 
 l k p h k@"
86,"#input
ruqu
tptuf
bmc
rnays
tqfr
#output
","r u q u 
 t p t u f 
 b m c 
 r n a y s 
 t q f r","r u q u 
 t p t u f 
 b m c 
 r n a y s 
 t q f r@"
87,"#input
qls
vhfvb
gmzoq
xcgxr
agy
#output
","q l s 
 v h f v b 
 g m z o q 
 x c g x r 
 a g y","q l s 
 v h f v b 
 g m z o q 
 x c g x r 
 a g y@"
88,"#input
zujns
hqgxz
pnnfe
ccthp
o
#output
","z u j n s 
 h q g x z 
 p n n f e 
 c c t h p 
 o","z u j n s 
 h q g x z 
 p n n f e 
 c c t h p 
 o@"
89,"#input
sdwp
knmno
acwaq
tc
ffelz
#output
","s d w p 
 k n m n o 
 a c w a q 
 t c 
 f f e l z","s d w p 
 k n m n o 
 a c w a q 
 t c 
 f f e l z@"
90,"#input
bddpj
gfuv
giqw
ruyf
dnkm
#output
","b d d p j 
 g f u v 
 g i q w 
 r u y f 
 d n k m","b d d p j 
 g f u v 
 g i q w 
 r u y f 
 d n k m@"
91,"#input
alnu
xvtpw
wit
uavex
kiad
#output
","a l n u 
 x v t p w 
 w i t 
 u a v e x 
 k i a d","a l n u 
 x v t p w 
 w i t 
 u a v e x 
 k i a d@"
92,"#input
hofgl
sagy
utnf
oocyw
qzb
#output
","h o f g l 
 s a g y 
 u t n f 
 o o c y w 
 q z b","h o f g l 
 s a g y 
 u t n f 
 o o c y w 
 q z b@"
93,"#input
vils
ana
lukti
gfllh
cnml
#output
","v i l s 
 a n a 
 l u k t i 
 g f l l h 
 c n m l","v i l s 
 a n a 
 l u k t i 
 g f l l h 
 c n m l@"
94,"#input
kwpvp
yhfa
sper
qfwk
dnsr
#output
","k w p v p 
 y h f a 
 s p e r 
 q f w k 
 d n s r","k w p v p 
 y h f a 
 s p e r 
 q f w k 
 d n s r@"
95,"#input
jldli
sgjy
fzhf
qqdps
ili
#output
","j l d l i 
 s g j y 
 f z h f 
 q q d p s 
 i l i","j l d l i 
 s g j y 
 f z h f 
 q q d p s 
 i l i@"
96,"#input
pcmef
ozeps
vdxg
epie
gcj
#output
","p c m e f 
 o z e p s 
 v d x g 
 e p i e 
 g c j","p c m e f 
 o z e p s 
 v d x g 
 e p i e 
 g c j@"
97,"#input
gtrw
ol
kehtz
aiutq
fulzb
#output
","g t r w 
 o l 
 k e h t z 
 a i u t q 
 f u l z b","g t r w 
 o l 
 k e h t z 
 a i u t q 
 f u l z b@"
98,"#input
vhdsf
txxnj
rxhy
rgbsv
pn
#output
","v h d s f 
 t x x n j 
 r x h y 
 r g b s v 
 p n","v h d s f 
 t x x n j 
 r x h y 
 r g b s v 
 p n@"
99,"#input
sehz
g
piynm
rolff
tetlt
#output
","s e h z 
 g 
 p i y n m 
 r o l f f 
 t e t l t","s e h z 
 g 
 p i y n m 
 r o l f f 
 t e t l t@"
100,"#input
km
rzqcv
nnca
ookr
qahqr
#output
","k m 
 r z q c v 
 n n c a 
 o o k r 
 q a h q r","k m 
 r z q c v 
 n n c a 
 o o k r 
 q a h q r@"
101,"#input
rsseg
keo
mfbb
vuhn
nhby
#output
","r s s e g 
 k e o 
 m f b b 
 v u h n 
 n h b y","r s s e g 
 k e o 
 m f b b 
 v u h n 
 n h b y@"
102,"#input
wivf
wkptj
bhdp
zkk
lllg
#output
","w i v f 
 w k p t j 
 b h d p 
 z k k 
 l l l g","w i v f 
 w k p t j 
 b h d p 
 z k k 
 l l l g@"
103,"#input
wi
luvyo
lffz
ryxm
iegtn
#output
","w i 
 l u v y o 
 l f f z 
 r y x m 
 i e g t n","w i 
 l u v y o 
 l f f z 
 r y x m 
 i e g t n@"
104,"#input
iskrr
lgm
hdd
mmmb
avamj
#output
","i s k r r 
 l g m 
 h d d 
 m m m b 
 a v a m j","i s k r r 
 l g m 
 h d d 
 m m m b 
 a v a m j@"
105,"#input
aneh
ajybn
t
ptisj
asejd
#output
","a n e h 
 a j y b n 
 t 
 p t i s j 
 a s e j d","a n e h 
 a j y b n 
 t 
 p t i s j 
 a s e j d@"
106,"#input
amyh
cx
eppnb
euho
jswnd
#output
","a m y h 
 c x 
 e p p n b 
 e u h o 
 j s w n d","a m y h 
 c x 
 e p p n b 
 e u h o 
 j s w n d@"
107,"#input
vmtfa
ecy
ctp
kxey
aefoq
#output
","v m t f a 
 e c y 
 c t p 
 k x e y 
 a e f o q","v m t f a 
 e c y 
 c t p 
 k x e y 
 a e f o q@"
108,"#input
kudh
betrn
vohsh
jvwx
la
#output
","k u d h 
 b e t r n 
 v o h s h 
 j v w x 
 l a","k u d h 
 b e t r n 
 v o h s h 
 j v w x 
 l a@"
109,"#input
ou
upvuq
ghgt
cfny
jutqj
#output
","o u 
 u p v u q 
 g h g t 
 c f n y 
 j u t q j","o u 
 u p v u q 
 g h g t 
 c f n y 
 j u t q j@"
110,"#input
isq
nuve
xua
wllzj
nkwpl
#output
","i s q 
 n u v e 
 x u a 
 w l l z j 
 n k w p l","i s q 
 n u v e 
 x u a 
 w l l z j 
 n k w p l@"
111,"#input
ascbc
iqzw
mqic
xewsp
xa
#output
","a s c b c 
 i q z w 
 m q i c 
 x e w s p 
 x a","a s c b c 
 i q z w 
 m q i c 
 x e w s p 
 x a@"
112,"#input
nveey
wpvxi
n
vxlm
elurx
#output
","n v e e y 
 w p v x i 
 n 
 v x l m 
 e l u r x","n v e e y 
 w p v x i 
 n 
 v x l m 
 e l u r x@"
113,"#input
aycs
dxaq
zihmo
whl
agds
#output
","a y c s 
 d x a q 
 z i h m o 
 w h l 
 a g d s","a y c s 
 d x a q 
 z i h m o 
 w h l 
 a g d s@"
114,"#input
cnbr
ts
zapq
ilpyr
awbpe
#output
","c n b r 
 t s 
 z a p q 
 i l p y r 
 a w b p e","c n b r 
 t s 
 z a p q 
 i l p y r 
 a w b p e@"
115,"#input
kbdn
tgkxh
zf
rneef
luwm
#output
","k b d n 
 t g k x h 
 z f 
 r n e e f 
 l u w m","k b d n 
 t g k x h 
 z f 
 r n e e f 
 l u w m@"
116,"#input
m
ctfhe
ntuw
bqfpd
qofsd
#output
","m 
 c t f h e 
 n t u w 
 b q f p d 
 q o f s d","m 
 c t f h e 
 n t u w 
 b q f p d 
 q o f s d@"
117,"#input
ias
iqykm
au
onfrf
gtpbn
#output
","i a s 
 i q y k m 
 a u 
 o n f r f 
 g t p b n","i a s 
 i q y k m 
 a u 
 o n f r f 
 g t p b n@"
118,"#input
tqbvm
etsev
v
hgho
tmpzo
#output
","t q b v m 
 e t s e v 
 v 
 h g h o 
 t m p z o","t q b v m 
 e t s e v 
 v 
 h g h o 
 t m p z o@"
119,"#input
zzrmf
d
mtmf
pkxny
jcnnx
#output
","z z r m f 
 d 
 m t m f 
 p k x n y 
 j c n n x","z z r m f 
 d 
 m t m f 
 p k x n y 
 j c n n x@"
120,"#input
hhubu
wia
oc
kuxmp
jaktr
#output
","h h u b u 
 w i a 
 o c 
 k u x m p 
 j a k t r","h h u b u 
 w i a 
 o c 
 k u x m p 
 j a k t r@"
121,"#input
yebk
xztvy
wgvd
hvsqh
gm
#output
","y e b k 
 x z t v y 
 w g v d 
 h v s q h 
 g m","y e b k 
 x z t v y 
 w g v d 
 h v s q h 
 g m@"
122,"#input
pf
wpmqd
ggc
oftvk
oeqdw
#output
","p f 
 w p m q d 
 g g c 
 o f t v k 
 o e q d w","p f 
 w p m q d 
 g g c 
 o f t v k 
 o e q d w@"
123,"#input
sttbz
bplhg
m
nbgq
jlkwe
#output
","s t t b z 
 b p l h g 
 m 
 n b g q 
 j l k w e","s t t b z 
 b p l h g 
 m 
 n b g q 
 j l k w e@"
124,"#input
qjisz
qmvw
nqjf
as
jjemq
#output
","q j i s z 
 q m v w 
 n q j f 
 a s 
 j j e m q","q j i s z 
 q m v w 
 n q j f 
 a s 
 j j e m q@"
125,"#input
uwb
ojvun
rqmfh
do
sbzni
#output
","u w b 
 o j v u n 
 r q m f h 
 d o 
 s b z n i","u w b 
 o j v u n 
 r q m f h 
 d o 
 s b z n i@"
126,"#input
wyxxg
yiir
xagxn
u
ghnbo
#output
","w y x x g 
 y i i r 
 x a g x n 
 u 
 g h n b o","w y x x g 
 y i i r 
 x a g x n 
 u 
 g h n b o@"
127,"#input
hjkbk
lpgz
xvogr
dl
ruwt
#output
","h j k b k 
 l p g z 
 x v o g r 
 d l 
 r u w t","h j k b k 
 l p g z 
 x v o g r 
 d l 
 r u w t@"
128,"#input
iqaxi
d
bjhyc
ggut
sgclu
#output
","i q a x i 
 d 
 b j h y c 
 g g u t 
 s g c l u","i q a x i 
 d 
 b j h y c 
 g g u t 
 s g c l u@"
129,"#input
igg
xjuwa
eyf
bltr
kcmnp
#output
","i g g 
 x j u w a 
 e y f 
 b l t r 
 k c m n p","i g g 
 x j u w a 
 e y f 
 b l t r 
 k c m n p@"
130,"#input
tsufy
vbkz
u
odymq
zzbpc
#output
","t s u f y 
 v b k z 
 u 
 o d y m q 
 z z b p c","t s u f y 
 v b k z 
 u 
 o d y m q 
 z z b p c@"
131,"#input
ogs
rvew
ggovp
mblk
iafr
#output
","o g s 
 r v e w 
 g g o v p 
 m b l k 
 i a f r","o g s 
 r v e w 
 g g o v p 
 m b l k 
 i a f r@"
132,"#input
rc
ynvex
insww
opvan
ker
#output
","r c 
 y n v e x 
 i n s w w 
 o p v a n 
 k e r","r c 
 y n v e x 
 i n s w w 
 o p v a n 
 k e r@"
133,"#input
sbfzw
lwu
vpo
rslz
qykof
#output
","s b f z w 
 l w u 
 v p o 
 r s l z 
 q y k o f","s b f z w 
 l w u 
 v p o 
 r s l z 
 q y k o f@"
134,"#input
dupi
zcim
ypn
usxn
dtqih
#output
","d u p i 
 z c i m 
 y p n 
 u s x n 
 d t q i h","d u p i 
 z c i m 
 y p n 
 u s x n 
 d t q i h@"
