,example_input,example_output,all-generated-output
57,"#input
ce
qcjv
yjc
msprobw
zkyt
#output
","c e 
 q c j v 
 y j c 
 m s p r o b w 
 z k y t","c e 
 q c j v 
 y j c 
 m s p r o b w 
 z k y t@"
58,"#input
gog
fzuabsozsn
mz
eveb
h
#output
","g o g 
 f z u a b s o z s n 
 m z 
 e v e b 
 h","g o g 
 f z u a b s o z s n 
 m z 
 e v e b 
 h@"
59,"#input
wyvs
ztsderm
mbfwd
tknwk
#output
","w y v s 
 z t s d e r m 
 m b f w d 
 t k n w k","w y v s 
 z t s d e r m 
 m b f w d 
 t k n w k@"
60,"#input
sbpgr
jl
ea
cksn
fmhwsyv
#output
","s b p g r 
 j l 
 e a 
 c k s n 
 f m h w s y v","s b p g r 
 j l 
 e a 
 c k s n 
 f m h w s y v@"
61,"#input
zypcz
a
cazd
rfaq
fmbxbv
#output
","z y p c z 
 a 
 c a z d 
 r f a q 
 f m b x b v","z y p c z 
 a 
 c a z d 
 r f a q 
 f m b x b v@"
62,"#input
miq
fschyr
brugf
za
giwd
#output
","m i q 
 f s c h y r 
 b r u g f 
 z a 
 g i w d","m i q 
 f s c h y r 
 b r u g f 
 z a 
 g i w d@"
63,"#input
evhh
lopkbxriwn
eunan
np
#output
","e v h h 
 l o p k b x r i w n 
 e u n a n 
 n p","e v h h 
 l o p k b x r i w n 
 e u n a n 
 n p@"
64,"#input
wcdc
bjpycrz
okr
c
ugxnj
#output
","w c d c 
 b j p y c r z 
 o k r 
 c 
 u g x n j","w c d c 
 b j p y c r z 
 o k r 
 c 
 u g x n j@"
65,"#input
ebdko
lgqtvi
jqwen
pkijb
#output
","e b d k o 
 l g q t v i 
 j q w e n 
 p k i j b","e b d k o 
 l g q t v i 
 j q w e n 
 p k i j b@"
66,"#input
hy
a
tyta
zkydrslrme
oxs
#output
","h y 
 a 
 t y t a 
 z k y d r s l r m e 
 o x s","h y 
 a 
 t y t a 
 z k y d r s l r m e 
 o x s@"
67,"#input
xa
wdm
x
uzqa
czczvgphch
#output
","x a 
 w d m 
 x 
 u z q a 
 c z c z v g p h c h","x a 
 w d m 
 x 
 u z q a 
 c z c z v g p h c h@"
68,"#input
tjhns
zrecnngt
bks
x
qdb
#output
","t j h n s 
 z r e c n n g t 
 b k s 
 x 
 q d b","t j h n s 
 z r e c n n g t 
 b k s 
 x 
 q d b@"
69,"#input
rjth
xmc
mfspa
ajutxbqfh
#output
","r j t h 
 x m c 
 m f s p a 
 a j u t x b q f h","r j t h 
 x m c 
 m f s p a 
 a j u t x b q f h@"
70,"#input
wesj
jb
lhorunkya
gvu
li
#output
","w e s j 
 j b 
 l h o r u n k y a 
 g v u 
 l i","w e s j 
 j b 
 l h o r u n k y a 
 g v u 
 l i@"
71,"#input
mbuzd
ik
bs
rnfyv
ehfejs
#output
","m b u z d 
 i k 
 b s 
 r n f y v 
 e h f e j s","m b u z d 
 i k 
 b s 
 r n f y v 
 e h f e j s@"
72,"#input
fhun
xgjk
h
ovuoun
wkabo
#output
","f h u n 
 x g j k 
 h 
 o v u o u n 
 w k a b o","f h u n 
 x g j k 
 h 
 o v u o u n 
 w k a b o@"
73,"#input
pyvc
l
nkwzbstp
rdiy
ind
#output
","p y v c 
 l 
 n k w z b s t p 
 r d i y 
 i n d","p y v c 
 l 
 n k w z b s t p 
 r d i y 
 i n d@"
74,"#input
wvhx
voewt
siu
wwwaynxnz
#output
","w v h x 
 v o e w t 
 s i u 
 w w w a y n x n z","w v h x 
 v o e w t 
 s i u 
 w w w a y n x n z@"
75,"#input
rt
fwfqbrdmhi
dlsor
qwnl
#output
","r t 
 f w f q b r d m h i 
 d l s o r 
 q w n l","r t 
 f w f q b r d m h i 
 d l s o r 
 q w n l@"
76,"#input
ujz
gitq
kbmbuttvij
xqde
#output
","u j z 
 g i t q 
 k b m b u t t v i j 
 x q d e","u j z 
 g i t q 
 k b m b u t t v i j 
 x q d e@"
77,"#input
cjip
wvgbspxm
wh
y
qfmen
#output
","c j i p 
 w v g b s p x m 
 w h 
 y 
 q f m e n","c j i p 
 w v g b s p x m 
 w h 
 y 
 q f m e n@"
78,"#input
yvk
iztsjdwmn
g
nly
vhpx
#output
","y v k 
 i z t s j d w m n 
 g 
 n l y 
 v h p x","y v k 
 i z t s j d w m n 
 g 
 n l y 
 v h p x@"
79,"#input
vtzwm
nmeopnktt
cmp
iwja
#output
","v t z w m 
 n m e o p n k t t 
 c m p 
 i w j a","v t z w m 
 n m e o p n k t t 
 c m p 
 i w j a@"
80,"#input
clhhv
pdhon
tyo
hohwbxnp
#output
","c l h h v 
 p d h o n 
 t y o 
 h o h w b x n p","c l h h v 
 p d h o n 
 t y o 
 h o h w b x n p@"
81,"#input
mvr
uffhmsvpkx
bzsrl
oxd
#output
","m v r 
 u f f h m s v p k x 
 b z s r l 
 o x d","m v r 
 u f f h m s v p k x 
 b z s r l 
 o x d@"
82,"#input
y
mjvm
pvy
kurabpkxv
msp
#output
","y 
 m j v m 
 p v y 
 k u r a b p k x v 
 m s p","y 
 m j v m 
 p v y 
 k u r a b p k x v 
 m s p@"
83,"#input
mnj
zxt
hebwc
nrpvunhdiv
#output
","m n j 
 z x t 
 h e b w c 
 n r p v u n h d i v","m n j 
 z x t 
 h e b w c 
 n r p v u n h d i v@"
84,"#input
eocf
plku
surw
lqecjkwcx
#output
","e o c f 
 p l k u 
 s u r w 
 l q e c j k w c x","e o c f 
 p l k u 
 s u r w 
 l q e c j k w c x@"
85,"#input
cyzw
nsomw
wbbojaq
suxwx
#output
","c y z w 
 n s o m w 
 w b b o j a q 
 s u x w x","c y z w 
 n s o m w 
 w b b o j a q 
 s u x w x@"
86,"#input
dbsf
evly
snrilynhe
fktz
#output
","d b s f 
 e v l y 
 s n r i l y n h e 
 f k t z","d b s f 
 e v l y 
 s n r i l y n h e 
 f k t z@"
87,"#input
urhg
pw
ddvckeei
xtow
vz
#output
","u r h g 
 p w 
 d d v c k e e i 
 x t o w 
 v z","u r h g 
 p w 
 d d v c k e e i 
 x t o w 
 v z@"
88,"#input
wjvye
ye
pvexwa
bpmm
msz
#output
","w j v y e 
 y e 
 p v e x w a 
 b p m m 
 m s z","w j v y e 
 y e 
 p v e x w a 
 b p m m 
 m s z@"
89,"#input
nknfa
cofhgegn
inzjx
nsw
#output
","n k n f a 
 c o f h g e g n 
 i n z j x 
 n s w","n k n f a 
 c o f h g e g n 
 i n z j x 
 n s w@"
90,"#input
rwned
slom
ov
zyorpn
wsn
#output
","r w n e d 
 s l o m 
 o v 
 z y o r p n 
 w s n","r w n e d 
 s l o m 
 o v 
 z y o r p n 
 w s n@"
91,"#input
ghdjf
nu
mgmhtsmo
n
ggyy
#output
","g h d j f 
 n u 
 m g m h t s m o 
 n 
 g g y y","g h d j f 
 n u 
 m g m h t s m o 
 n 
 g g y y@"
92,"#input
fipqs
tvuq
zcib
znocgovn
#output
","f i p q s 
 t v u q 
 z c i b 
 z n o c g o v n","f i p q s 
 t v u q 
 z c i b 
 z n o c g o v n@"
93,"#input
wvwr
vfkjgvyfz
xz
ud
imr
#output
","w v w r 
 v f k j g v y f z 
 x z 
 u d 
 i m r","w v w r 
 v f k j g v y f z 
 x z 
 u d 
 i m r@"
94,"#input
sf
nm
igcts
tpx
diquiyhn
#output
","s f 
 n m 
 i g c t s 
 t p x 
 d i q u i y h n","s f 
 n m 
 i g c t s 
 t p x 
 d i q u i y h n@"
95,"#input
jufk
bhyj
gn
umbxuah
fiw
#output
","j u f k 
 b h y j 
 g n 
 u m b x u a h 
 f i w","j u f k 
 b h y j 
 g n 
 u m b x u a h 
 f i w@"
96,"#input
s
skqlp
unct
mdj
fatugbd
#output
","s 
 s k q l p 
 u n c t 
 m d j 
 f a t u g b d","s 
 s k q l p 
 u n c t 
 m d j 
 f a t u g b d@"
97,"#input
efsd
lku
usvxqm
nl
xvyvl
#output
","e f s d 
 l k u 
 u s v x q m 
 n l 
 x v y v l","e f s d 
 l k u 
 u s v x q m 
 n l 
 x v y v l@"
98,"#input
klhow
pwmavmm
qw
tdgd
vd
#output
","k l h o w 
 p w m a v m m 
 q w 
 t d g d 
 v d","k l h o w 
 p w m a v m m 
 q w 
 t d g d 
 v d@"
99,"#input
ctct
oamsl
ulshn
ffexwzg
#output
","c t c t 
 o a m s l 
 u l s h n 
 f f e x w z g","c t c t 
 o a m s l 
 u l s h n 
 f f e x w z g@"
100,"#input
zpzaj
fswrh
ycevm
njabiq
#output
","z p z a j 
 f s w r h 
 y c e v m 
 n j a b i q","z p z a j 
 f s w r h 
 y c e v m 
 n j a b i q@"
101,"#input
wsgj
fyyaiude
cv
jepak
c
#output
","w s g j 
 f y y a i u d e 
 c v 
 j e p a k 
 c","w s g j 
 f y y a i u d e 
 c v 
 j e p a k 
 c@"
102,"#input
beat
psbjmcphmr
hj
eyomt
#output
","b e a t 
 p s b j m c p h m r 
 h j 
 e y o m t","b e a t 
 p s b j m c p h m r 
 h j 
 e y o m t@"
103,"#input
ceu
nkzchcfhpc
mtap
cff
#output
","c e u 
 n k z c h c f h p c 
 m t a p 
 c f f","c e u 
 n k z c h c f h p c 
 m t a p 
 c f f@"
104,"#input
rgnd
hgfbikdxj
c
hn
qxz
#output
","r g n d 
 h g f b i k d x j 
 c 
 h n 
 q x z","r g n d 
 h g f b i k d x j 
 c 
 h n 
 q x z@"
105,"#input
sor
miimjyoxxk
sf
ggkrt
#output
","s o r 
 m i i m j y o x x k 
 s f 
 g g k r t","s o r 
 m i i m j y o x x k 
 s f 
 g g k r t@"
106,"#input
kcudw
d
cjfb
e
scydbnke
#output
","k c u d w 
 d 
 c j f b 
 e 
 s c y d b n k e","k c u d w 
 d 
 c j f b 
 e 
 s c y d b n k e@"
107,"#input
egqsu
uldfcnosa
r
siwwo
#output
","e g q s u 
 u l d f c n o s a 
 r 
 s i w w o","e g q s u 
 u l d f c n o s a 
 r 
 s i w w o@"
108,"#input
ue
kait
cyvj
jsqkwvhtfz
#output
","u e 
 k a i t 
 c y v j 
 j s q k w v h t f z","u e 
 k a i t 
 c y v j 
 j s q k w v h t f z@"
109,"#input
jjnq
bcokhwlclp
eqy
p
x
#output
","j j n q 
 b c o k h w l c l p 
 e q y 
 p 
 x","j j n q 
 b c o k h w l c l p 
 e q y 
 p 
 x@"
110,"#input
yum
mvo
djuz
faoiqf
ltw
#output
","y u m 
 m v o 
 d j u z 
 f a o i q f 
 l t w","y u m 
 m v o 
 d j u z 
 f a o i q f 
 l t w@"
111,"#input
bbx
zuvtgumade
ginb
txl
#output
","b b x 
 z u v t g u m a d e 
 g i n b 
 t x l","b b x 
 z u v t g u m a d e 
 g i n b 
 t x l@"
112,"#input
pshcb
avirlf
m
jnex
iij
#output
","p s h c b 
 a v i r l f 
 m 
 j n e x 
 i i j","p s h c b 
 a v i r l f 
 m 
 j n e x 
 i i j@"
113,"#input
zoeom
nx
yctjbqnt
dktkj
#output
","z o e o m 
 n x 
 y c t j b q n t 
 d k t k j","z o e o m 
 n x 
 y c t j b q n t 
 d k t k j@"
114,"#input
fs
xdtc
dhvuexukxg
wdsz
#output
","f s 
 x d t c 
 d h v u e x u k x g 
 w d s z","f s 
 x d t c 
 d h v u e x u k x g 
 w d s z@"
115,"#input
mgk
autl
huowkfmp
a
dso
#output
","m g k 
 a u t l 
 h u o w k f m p 
 a 
 d s o","m g k 
 a u t l 
 h u o w k f m p 
 a 
 d s o@"
116,"#input
dtoun
hszmuarz
xp
geuzy
#output
","d t o u n 
 h s z m u a r z 
 x p 
 g e u z y","d t o u n 
 h s z m u a r z 
 x p 
 g e u z y@"
117,"#input
nukb
ksvuovktn
fg
fhdkz
#output
","n u k b 
 k s v u o v k t n 
 f g 
 f h d k z","n u k b 
 k s v u o v k t n 
 f g 
 f h d k z@"
118,"#input
auuo
asvrqm
tyyf
nin
zb
#output
","a u u o 
 a s v r q m 
 t y y f 
 n i n 
 z b","a u u o 
 a s v r q m 
 t y y f 
 n i n 
 z b@"
119,"#input
nadnn
na
gjsdv
fnwpjsal
#output
","n a d n n 
 n a 
 g j s d v 
 f n w p j s a l","n a d n n 
 n a 
 g j s d v 
 f n w p j s a l@"
120,"#input
gru
rvqrmhzv
iimf
lcurr
#output
","g r u 
 r v q r m h z v 
 i i m f 
 l c u r r","g r u 
 r v q r m h z v 
 i i m f 
 l c u r r@"
121,"#input
x
khcalhiru
fxh
g
rkyje
#output
","x 
 k h c a l h i r u 
 f x h 
 g 
 r k y j e","x 
 k h c a l h i r u 
 f x h 
 g 
 r k y j e@"
122,"#input
lko
ov
olhca
xx
gcasjra
#output
","l k o 
 o v 
 o l h c a 
 x x 
 g c a s j r a","l k o 
 o v 
 o l h c a 
 x x 
 g c a s j r a@"
123,"#input
x
knft
sgaxbjxjr
spr
ua
#output
","x 
 k n f t 
 s g a x b j x j r 
 s p r 
 u a","x 
 k n f t 
 s g a x b j x j r 
 s p r 
 u a@"
124,"#input
w
ggiui
pxru
loshypnfms
#output
","w 
 g g i u i 
 p x r u 
 l o s h y p n f m s","w 
 g g i u i 
 p x r u 
 l o s h y p n f m s@"
125,"#input
qdq
lkpzuvgne
vwywd
vzl
#output
","q d q 
 l k p z u v g n e 
 v w y w d 
 v z l","q d q 
 l k p z u v g n e 
 v w y w d 
 v z l@"
126,"#input
ylcxk
yvdiutcfei
okk
hx
#output
","y l c x k 
 y v d i u t c f e i 
 o k k 
 h x","y l c x k 
 y v d i u t c f e i 
 o k k 
 h x@"
127,"#input
uvfn
lqnuli
kugqu
viezx
#output
","u v f n 
 l q n u l i 
 k u g q u 
 v i e z x","u v f n 
 l q n u l i 
 k u g q u 
 v i e z x@"
128,"#input
wx
acko
sukyib
tbr
ojcr
#output
","w x 
 a c k o 
 s u k y i b 
 t b r 
 o j c r","w x 
 a c k o 
 s u k y i b 
 t b r 
 o j c r@"
129,"#input
yt
gavimugaqr
fz
aq
nrx
#output
","y t 
 g a v i m u g a q r 
 f z 
 a q 
 n r x","y t 
 g a v i m u g a q r 
 f z 
 a q 
 n r x@"
130,"#input
hgdt
l
ljh
sufzkuudmg
u
#output
","h g d t 
 l 
 l j h 
 s u f z k u u d m g 
 u","h g d t 
 l 
 l j h 
 s u f z k u u d m g 
 u@"
131,"#input
iktm
ngbnhevw
yxh
gvena
#output
","i k t m 
 n g b n h e v w 
 y x h 
 g v e n a","i k t m 
 n g b n h e v w 
 y x h 
 g v e n a@"
132,"#input
gpuis
qmetu
cx
wqgplsce
#output
","g p u i s 
 q m e t u 
 c x 
 w q g p l s c e","g p u i s 
 q m e t u 
 c x 
 w q g p l s c e@"
133,"#input
noqid
rwjs
caem
tsvzkmi
#output
","n o q i d 
 r w j s 
 c a e m 
 t s v z k m i","n o q i d 
 r w j s 
 c a e m 
 t s v z k m i@"
134,"#input
yejk
okj
nfehtau
ho
iwj
#output
","y e j k 
 o k j 
 n f e h t a u 
 h o 
 i w j","y e j k 
 o k j 
 n f e h t a u 
 h o 
 i w j@"
135,"#input
psb
fsnfur
sat
nxje
nnn
#output
","p s b 
 f s n f u r 
 s a t 
 n x j e 
 n n n","p s b 
 f s n f u r 
 s a t 
 n x j e 
 n n n@"
136,"#input
qgcsf
vkmj
w
swzqamsdps
#output
","q g c s f 
 v k m j 
 w 
 s w z q a m s d p s","q g c s f 
 v k m j 
 w 
 s w z q a m s d p s@"
137,"#input
exgmy
hlhze
vwma
wxlhlh
#output
","e x g m y 
 h l h z e 
 v w m a 
 w x l h l h","e x g m y 
 h l h z e 
 v w m a 
 w x l h l h@"
138,"#input
cnud
jiymi
nrhf
neplwof
#output
","c n u d 
 j i y m i 
 n r h f 
 n e p l w o f","c n u d 
 j i y m i 
 n r h f 
 n e p l w o f@"
139,"#input
ydley
usbmvbyy
ra
tjk
x
#output
","y d l e y 
 u s b m v b y y 
 r a 
 t j k 
 x","y d l e y 
 u s b m v b y y 
 r a 
 t j k 
 x@"
140,"#input
osh
pwjxt
vdw
iobgnngod
#output
","o s h 
 p w j x t 
 v d w 
 i o b g n n g o d","o s h 
 p w j x t 
 v d w 
 i o b g n n g o d@"
